RollNo,CourseNo,ColorGroup,Type,SortOrder
LF15JHHM,QQAJZJ,3,ELEC,3
LF15JHHM,QQIBYU,3,ELEC,4
LF15JHHM,QQDNHA,3,ELEC,5
LF15JHHM,DNNSOC,5,ELEC,11
LF15JHHM,DNNRZI,5,ELEC,9
LF15JHHM,DNTXOD,5,ELEC,10
LF15JHHM,DNOENI,5,ELEC,12
LF15JHHM,TJGDMF,4,ELEC,7
LF15JHHM,TJTDRY,4,ELEC,8
LF15PWIT,LFDTAI,NULL,BACKLOG,NULL
LF15PWIT,LFDMJU,0,ELEC,12
LF15PWIT,LFBXBB,0,ELEC,1
LF15PWIT,LFNVWZ,0,ELEC,13
LF15PWIT,LFSBJJ,0,ELEC,2
LF15PWIT,LFPDGV,0,ELEC,19
LF15PWIT,LFLFPM,0,ELEC,3
LF15PWIT,LFAKUD,0,ELEC,14
LF15PWIT,UFEENI,0,ELEC,8
LF15PWIT,UFXJYO,0,ELEC,7
LF15PWIT,QQELSA,0,ELEC,15
LF15PWIT,QQAJZJ,0,ELEC,17
LF15PWIT,QQIBYU,0,ELEC,16
LF15PWIT,QQDNHA,0,ELEC,18
LF15PWIT,DNMIGT,0,ELEC,11
LF15PWIT,DNDIKQ,0,ELEC,10
LF15PWIT,DNJNPL,0,ELEC,9
LF15PWIT,DDBVFC,NULL,BACKLOG,NULL
LF15PWIT,TJGDMF,0,ELEC,4
LF15PWIT,TJZMSI,0,ELEC,5
LF15PWIT,TJSHXI,0,ELEC,6
LF15CJCD,LFQPIS,0,ELEC,1
LF15CJCD,LFSBJJ,0,ELEC,7
LF15CJCD,UFEENI,0,ELEC,3
LF15CJCD,UFXJYO,0,ELEC,2
LF15CJCD,DNKXCW,0,ELEC,6
LF15CJCD,TCTTOY,0,ELEC,4
LF15CJCD,TJTDRY,0,ELEC,5
LF15FEVD,LFORDZ,0,ELEC,3
LF15FEVD,LFTMEY,0,ELEC,2
LF15FEVD,LFGZRD,0,ELEC,4
LF15FEVD,LFSBJJ,0,ELEC,7
LF15FEVD,LFYNDN,0,ELEC,1
LF15FEVD,DNNSOC,0,ELEC,5
LF15FEVD,DNWTSM,0,ELEC,6
LF15TQLL,LFOFFD,NULL,CORE,NULL
LF15TQLL,LFSBJJ,1,ELEC,5
LF15TQLL,LFIDWQ,1,ELEC,4
LF15TQLL,UFXJYO,0,ELEC,6
LF15TQLL,SFGHQR,1,ELEC,3
LF15TQLL,DNXTXO,2,ELEC,1
LF15TQLL,TJGDMF,5,ELEC,2
LF15HPQA,LFORDZ,0,ELEC,2
LF15HPQA,LFTMEY,0,ELEC,1
LF15HPQA,LFBXBB,0,ELEC,4
LF15HPQA,LFNVWZ,0,ELEC,3
LF15HPQA,LFQPIS,0,ELEC,5
LF15HPQA,UFEENI,1,ELEC,11
LF15HPQA,UFXJYO,1,ELEC,10
LF15HPQA,DNNSOC,3,ELEC,6
LF15HPQA,DNJEXJ,3,ELEC,7
LF15HPQA,DNIMNG,3,ELEC,9
LF15HPQA,DNIFQF,3,ELEC,8
LF15PSSQ,LFORDZ,0,ELEC,13
LF15PSSQ,LFTMEY,3,ELEC,12
LF15PSSQ,LFOASC,2,ELEC,11
LF15PSSQ,LFHIZL,4,ELEC,6
LF15PSSQ,QQELSA,5,ELEC,9
LF15PSSQ,QQIBYU,5,ELEC,10
LF15PSSQ,DNNSOC,1,ELEC,1
LF15PSSQ,DNJEXJ,1,ELEC,5
LF15PSSQ,DNMHEO,4,ELEC,8
LF15PSSQ,DNPUEO,4,ELEC,7
LF15PSSQ,DNGKDP,1,ELEC,3
LF15PSSQ,DNKXCW,1,ELEC,4
LF15PSSQ,DNPELC,1,ELEC,2
LF15ZIHE,LFNVWZ,0,ELEC,6
LF15ZIHE,LFSBJJ,0,ELEC,5
LF15ZIHE,LFFUAL,5,ELEC,4
LF15ZIHE,DNWTSM,2,ELEC,7
LF15ZIHE,DNXTXO,2,ELEC,3
LF15ZIHE,TJPIKQ,3,ELEC,1
LF15ZIHE,TJPYYJ,1,ELEC,2
LF15WKQG,GZFWOW,NULL,CORE,NULL
LF15WKQG,LFDMJU,5,ELEC,12
LF15WKQG,LFTMEY,2,ELEC,9
LF15WKQG,LFNVWZ,0,ELEC,4
LF15WKQG,LFVZVH,2,ELEC,10
LF15WKQG,LFGZRD,4,ELEC,5
LF15WKQG,LFBMNW,4,ELEC,8
LF15WKQG,UFXJYO,0,ELEC,3
LF15WKQG,DNDIKQ,5,ELEC,7
LF15WKQG,DNNSOC,1,ELEC,2
LF15WKQG,DNSVRR,1,ELEC,1
LF15WKQG,DNJNPL,5,ELEC,11
LF15WKQG,DNKCVN,5,ELEC,6
LF15WKQG,DDBVFC,NULL,BACKLOG,NULL
LF15TXIQ,LFGYHL,1,ELEC,1
LF15TXIQ,LFHZJW,4,ELEC,5
LF15TXIQ,LFXTGG,2,ELEC,3
LF15TXIQ,LFBMNW,3,ELEC,4
LF15TXIQ,LFVJPA,1,ELEC,2
LF15TXIQ,DNNSOC,5,ELEC,12
LF15TXIQ,DNJEXJ,5,ELEC,13
LF15TXIQ,DNWTSM,5,ELEC,14
LF15TXIQ,DNGKDP,5,ELEC,9
LF15TXIQ,DNNRZI,5,ELEC,7
LF15TXIQ,DNTXOD,5,ELEC,8
LF15TXIQ,DNHKAQ,5,ELEC,11
LF15TXIQ,DNIFQF,5,ELEC,10
LF15TXIQ,DNXTXO,5,ELEC,6
LF15TTJX,LFXLAW,NULL,BACKLOG,NULL
LF15TTJX,LFGYHL,1,ELEC,6
LF15TTJX,LFDMJU,3,ELEC,5
LF15TTJX,LFTMEY,5,ELEC,3
LF15TTJX,LFBXBB,4,ELEC,1
LF15TTJX,LFRBZC,5,ELEC,2
LF15TTJX,LFMGKE,3,ELEC,4
LF15TTJX,QQELSA,2,ELEC,7
LF15TTJX,QQAJZJ,2,ELEC,9
LF15TTJX,QQIBYU,2,ELEC,8
LF15TTJX,QQDNHA,2,ELEC,10
LF15TTJX,DNYMGM,NULL,CORE,NULL
LF15TTJX,DDBVFC,NULL,BACKLOG,NULL
LF15QUQZ,LFBXBB,3,ELEC,4
LF15QUQZ,LFSBJJ,0,ELEC,1
LF15QUQZ,LFFUAL,3,ELEC,5
LF15QUQZ,UFEENI,4,ELEC,9
LF15QUQZ,UFXJYO,4,ELEC,8
LF15QUQZ,QQAJZJ,5,ELEC,12
LF15QUQZ,QQIBYU,5,ELEC,11
LF15QUQZ,QQDNHA,5,ELEC,10
LF15QUQZ,DNWTSM,2,ELEC,6
LF15QUQZ,DNXTXO,2,ELEC,7
LF15QUQZ,TJPYYJ,1,ELEC,2
LF15QUQZ,TJZMSI,1,ELEC,3
LF15ONBU,PGMRBA,NULL,CORE,NULL
LF15ONBU,LFACOO,NULL,CORE,NULL
LF15ONBU,LFSBJJ,4,ELEC,1
LF15ONBU,LFPDGV,5,ELEC,6
LF15ONBU,QQIBYU,2,ELEC,2
LF15ONBU,QQDNHA,2,ELEC,3
LF15ONBU,DNJEXJ,1,ELEC,5
LF15ONBU,DNKXCW,1,ELEC,4
LF15JRAZ,LFDMJU,2,ELEC,2
LF15JRAZ,LFRBZC,2,ELEC,3
LF15JRAZ,LFGZRD,2,ELEC,11
LF15JRAZ,LFSBJJ,2,ELEC,1
LF15JRAZ,QQELSA,2,ELEC,10
LF15JRAZ,QQAJZJ,2,ELEC,8
LF15JRAZ,QQIBYU,2,ELEC,9
LF15JRAZ,DNNSOC,0,ELEC,5
LF15JRAZ,DNSVRR,0,ELEC,4
LF15JRAZ,DNWTSM,0,ELEC,7
LF15JRAZ,DNOENI,0,ELEC,6
LF15PKTP,LFPMFX,2,ELEC,1
LF15PKTP,LFSBJJ,4,ELEC,3
LF15PKTP,DSAAFM,1,ELEC,5
LF15PKTP,DNMIGT,5,ELEC,7
LF15PKTP,DNDIKQ,5,ELEC,8
LF15PKTP,TJPIKQ,1,ELEC,4
LF15PKTP,TJYMUE,0,ELEC,6
LF15PKTP,TJTDRY,3,ELEC,2
LF15IDYY,LFGYHL,5,ELEC,5
LF15IDYY,LFPMFX,0,ELEC,6
LF15IDYY,LFDMJU,4,ELEC,7
LF15IDYY,LFBXBB,4,ELEC,8
LF15IDYY,QQAJZJ,1,ELEC,1
LF15IDYY,QQIBYU,1,ELEC,2
LF15IDYY,QQDNHA,1,ELEC,3
LF15IDYY,TJGDMF,3,ELEC,4
LF15EZEQ,LFPDGV,1,ELEC,2
LF15EZEQ,DSAFYI,2,ELEC,3
LF15EZEQ,QQAJZJ,3,ELEC,4
LF15EZEQ,DNXTXO,1,ELEC,1
LF15EZEQ,DDVQGR,4,ELEC,5
LF15EZEQ,TJPIKQ,5,ELEC,6
LF15EZEQ,TJCKDJ,0,ELEC,7
LF15GEKL,LFSBJJ,2,ELEC,2
LF15GEKL,QQAJZJ,4,ELEC,5
LF15GEKL,QQIBYU,4,ELEC,4
LF15GEKL,QQDNHA,4,ELEC,6
LF15GEKL,TCPHOV,3,ELEC,3
LF15GEKL,TJGDMF,1,ELEC,1
LF15KUNC,LFGYHL,0,ELEC,7
LF15KUNC,LFDMJU,3,ELEC,6
LF15KUNC,LFTMEY,1,ELEC,4
LF15KUNC,LFBXBB,2,ELEC,5
LF15KUNC,DNNSOC,5,ELEC,10
LF15KUNC,DNSVRR,5,ELEC,11
LF15KUNC,DNNRZI,5,ELEC,8
LF15KUNC,DNTXOD,5,ELEC,9
LF15KUNC,DDWJGG,4,ELEC,2
LF15KUNC,DDBVFC,4,ELEC,1
LF15KUNC,DDHMRB,4,ELEC,3
LF15WDFA,LFOFFD,NULL,CORE,NULL
LF15WDFA,LFTVQD,NULL,BACKLOG,NULL
LF15WDFA,LFBXBB,0,ELEC,7
LF15WDFA,LFVJPA,0,ELEC,8
LF15WDFA,LFSBJJ,0,ELEC,9
LF15WDFA,QQELSA,2,ELEC,1
LF15WDFA,QQIBYU,2,ELEC,2
LF15WDFA,DNITCO,1,ELEC,4
LF15WDFA,DNMHEO,1,ELEC,5
LF15WDFA,DNPUEO,1,ELEC,6
LF15WDFA,DNPELC,1,ELEC,3
LF15EZAI,LFRBZC,0,ELEC,5
LF15EZAI,LFSBJJ,5,ELEC,7
LF15EZAI,LFYNDN,4,ELEC,9
LF15EZAI,DSAFYI,3,ELEC,6
LF15EZAI,QQAJZJ,2,ELEC,8
LF15EZAI,DNNSOC,1,ELEC,3
LF15EZAI,DNKXCW,1,ELEC,1
LF15EZAI,DNHKAQ,1,ELEC,4
LF15EZAI,DNXTXO,1,ELEC,2
LF15UHDW,LFRBZC,0,ELEC,3
LF15UHDW,LFHZJW,0,ELEC,6
LF15UHDW,LFSBJJ,0,ELEC,4
LF15UHDW,LFHIZL,0,ELEC,5
LF15UHDW,QQDNHA,0,ELEC,7
LF15UHDW,DNNSOC,1,ELEC,1
LF15UHDW,DNNRZI,1,ELEC,2
LF15XQDF,LFGYHL,2,ELEC,5
LF15XQDF,LFDMJU,2,ELEC,2
LF15XQDF,LFRBZC,2,ELEC,4
LF15XQDF,LFGZRD,2,ELEC,15
LF15XQDF,LFSBJJ,2,ELEC,1
LF15XQDF,LFHIZL,2,ELEC,3
LF15XQDF,QQELSA,4,ELEC,10
LF15XQDF,QQAJZJ,4,ELEC,11
LF15XQDF,QQIBYU,4,ELEC,12
LF15XQDF,QQDNHA,4,ELEC,13
LF15XQDF,DNNSOC,1,ELEC,7
LF15XQDF,DNSVRR,1,ELEC,6
LF15XQDF,DNWTSM,1,ELEC,9
LF15XQDF,DNOENI,1,ELEC,8
LF15XQDF,TJPIKQ,2,ELEC,14
LF15MDKY,LFPMFX,2,ELEC,1
LF15MDKY,LFRBZC,3,ELEC,3
LF15MDKY,LFSBJJ,4,ELEC,4
LF15MDKY,DSAAFM,1,ELEC,6
LF15MDKY,DNMIGT,5,ELEC,8
LF15MDKY,DNDIKQ,5,ELEC,9
LF15MDKY,DNKCVN,5,ELEC,10
LF15MDKY,TJPIKQ,1,ELEC,5
LF15MDKY,TJYMUE,0,ELEC,7
LF15MDKY,TJTDRY,3,ELEC,2
LF15KZJO,LFGYHL,0,ELEC,11
LF15KZJO,LFGZRD,4,ELEC,12
LF15KZJO,LFXTGG,3,ELEC,7
LF15KZJO,LFSBJJ,5,ELEC,17
LF15KZJO,LFPDGV,5,ELEC,18
LF15KZJO,LFAKUD,3,ELEC,8
LF15KZJO,LFERTJ,1,ELEC,14
LF15KZJO,LFMGKE,1,ELEC,16
LF15KZJO,QQELSA,1,ELEC,15
LF15KZJO,QQIBYU,5,ELEC,20
LF15KZJO,QQDNHA,5,ELEC,19
LF15KZJO,DNNSOC,2,ELEC,2
LF15KZJO,DNWTSM,2,ELEC,6
LF15KZJO,DNGKDP,2,ELEC,5
LF15KZJO,DNOENI,2,ELEC,3
LF15KZJO,DNPELC,2,ELEC,4
LF15KZJO,DDBVFC,0,ELEC,1
LF15KZJO,TJPIKQ,4,ELEC,13
LF15KZJO,TJGDMF,3,ELEC,9
LF15KZJO,TJZMSI,3,ELEC,10
LF15FHEB,LFGYHL,3,ELEC,3
LF15FHEB,LFXTGG,2,ELEC,2
LF15FHEB,LFBMNW,1,ELEC,1
LF15FHEB,LFERTJ,5,ELEC,6
LF15FHEB,DNGKDP,4,ELEC,4
LF15FHEB,DNXTXO,4,ELEC,5
LF15BGVV,LFSBJJ,0,ELEC,7
LF15BGVV,QQAJZJ,0,ELEC,8
LF15BGVV,DNTXOD,2,ELEC,3
LF15BGVV,DNXTXO,2,ELEC,4
LF15BGVV,DDBVFC,1,ELEC,1
LF15BGVV,DDVQGR,1,ELEC,2
LF15BGVV,TJGDMF,0,ELEC,5
LF15BGVV,TJNLID,0,ELEC,6
LF15QUMO,LFGYHL,1,ELEC,1
LF15QUMO,LFHZJW,3,ELEC,7
LF15QUMO,LFXTGG,0,ELEC,8
LF15QUMO,LFBMNW,2,ELEC,2
LF15QUMO,DNGKDP,4,ELEC,6
LF15QUMO,DNNRZI,4,ELEC,3
LF15QUMO,DNTXOD,4,ELEC,4
LF15QUMO,DNXTXO,4,ELEC,5
LF15ZXQA,LFORDZ,0,ELEC,3
LF15ZXQA,LFTMEY,0,ELEC,2
LF15ZXQA,LFOASC,0,ELEC,1
LF15ZXQA,LFDVTW,0,ELEC,13
LF15ZXQA,QQELSA,2,ELEC,11
LF15ZXQA,QQIBYU,2,ELEC,12
LF15ZXQA,DNNSOC,1,ELEC,4
LF15ZXQA,DNJEXJ,1,ELEC,8
LF15ZXQA,DNWTSM,1,ELEC,10
LF15ZXQA,DNGKDP,1,ELEC,6
LF15ZXQA,DNKXCW,1,ELEC,7
LF15ZXQA,DNIMNG,1,ELEC,9
LF15ZXQA,DNPELC,1,ELEC,5
LF15NKVR,LFPDGV,2,ELEC,9
LF15NKVR,DSMQRI,3,ELEC,3
LF15NKVR,DSAAFM,1,ELEC,1
LF15NKVR,SFQBNI,0,ELEC,10
LF15NKVR,SFGHQR,NULL,CORE,NULL
LF15NKVR,QQAJZJ,5,ELEC,7
LF15NKVR,QQIBYU,5,ELEC,6
LF15NKVR,QQDNHA,5,ELEC,8
LF15NKVR,DNKXCW,4,ELEC,4
LF15NKVR,DNXTXO,4,ELEC,5
LF15NKVR,TCPHOV,1,ELEC,2
LF15NKVR,TJTDRY,NULL,CORE,NULL
LF15DRTF,LFBLGN,NULL,BACKLOG,NULL
LF15DRTF,LFACOO,NULL,CORE,NULL
LF15DRTF,LFOFFD,NULL,CORE,NULL
LF15DRTF,LFXLAW,NULL,CORE,NULL
LF15DRTF,QQELSA,0,ELEC,1
LF15DRTF,QQAJZJ,2,ELEC,4
LF15DRTF,QQIBYU,2,ELEC,5
LF15DRTF,QQDNHA,2,ELEC,6
LF15DRTF,DNOENI,10,ELEC,50
LF15DRTF,DNKCVN,1,ELEC,2
LF15DRTF,DDVQGR,NULL,BACKLOG,NULL
LF15GROY,LFPMFX,1,ELEC,5
LF15GROY,LFSBJJ,0,ELEC,6
LF15GROY,DSAAFM,5,ELEC,3
LF15GROY,DNMIGT,3,ELEC,7
LF15GROY,DNDIKQ,3,ELEC,8
LF15GROY,TJPIKQ,5,ELEC,2
LF15GROY,TJYMUE,4,ELEC,4
LF15GROY,TJTDRY,2,ELEC,1
LF15XUNR,PGMRBA,NULL,CORE,NULL
LF15XUNR,LFBLGN,NULL,BACKLOG,NULL
LF15XUNR,LFACOO,NULL,CORE,NULL
LF15XUNR,LFOFFD,NULL,CORE,NULL
LF15XUNR,LFXLAW,NULL,CORE,NULL
LF15XUNR,LFXXYW,0,ELEC,1
LF15XUNR,LFUBQV,NULL,CORE,NULL
LF15QSHS,LFOSDE,3,ELEC,6
LF15QSHS,LFHZJW,0,ELEC,8
LF15QSHS,QQELSA,5,ELEC,1
LF15QSHS,QQAJZJ,4,ELEC,4
LF15QSHS,QQIBYU,4,ELEC,3
LF15QSHS,QQDNHA,4,ELEC,5
LF15QSHS,DNMIGT,2,ELEC,2
LF15QSHS,DDHMRB,1,ELEC,7
LF15MGNQ,LFGYHL,4,ELEC,4
LF15MGNQ,LFWVHJ,3,ELEC,3
LF15MGNQ,LFSBJJ,2,ELEC,2
LF15MGNQ,QQAJZJ,1,ELEC,1
LF15MGNQ,QQIBYU,1,ELEC,6
LF15MGNQ,TJPIKQ,0,ELEC,5
LF15NMGK,LFPMFX,3,ELEC,4
LF15NMGK,LFSBJJ,5,ELEC,5
LF15NMGK,DSAAFM,1,ELEC,2
LF15NMGK,DNMIGT,0,ELEC,7
LF15NMGK,DNDIKQ,0,ELEC,8
LF15NMGK,TJPIKQ,1,ELEC,1
LF15NMGK,TJYMUE,4,ELEC,6
LF15NMGK,TJTDRY,2,ELEC,3
LF15HMBD,LFGYHL,5,ELEC,8
LF15HMBD,LFDMJU,3,ELEC,1
LF15HMBD,LFTMEY,2,ELEC,6
LF15HMBD,LFBXBB,4,ELEC,7
LF15HMBD,DNNSOC,1,ELEC,4
LF15HMBD,DNSVRR,1,ELEC,5
LF15HMBD,DNNRZI,1,ELEC,2
LF15HMBD,DNTXOD,1,ELEC,3
LF15NYGZ,LFTVQD,4,ELEC,4
LF15NYGZ,LFGYHL,1,ELEC,1
LF15NYGZ,LFHZJW,0,ELEC,3
LF15NYGZ,LFBMNW,2,ELEC,2
LF15NYGZ,QQAJZJ,3,ELEC,8
LF15NYGZ,QQIBYU,3,ELEC,9
LF15NYGZ,QQDNHA,3,ELEC,10
LF15NYGZ,DNNSOC,5,ELEC,7
LF15NYGZ,DNNRZI,5,ELEC,5
LF15NYGZ,DNTXOD,5,ELEC,6
LF15PCDW,LFGYHL,0,ELEC,9
LF15PCDW,LFDMJU,0,ELEC,6
LF15PCDW,LFTMEY,0,ELEC,7
LF15PCDW,LFBXBB,0,ELEC,8
LF15PCDW,QQAJZJ,2,ELEC,10
LF15PCDW,QQIBYU,2,ELEC,11
LF15PCDW,QQDNHA,2,ELEC,12
LF15PCDW,DNNSOC,1,ELEC,3
LF15PCDW,DNSVRR,1,ELEC,4
LF15PCDW,DNGKDP,1,ELEC,5
LF15PCDW,DNNRZI,1,ELEC,1
LF15PCDW,DNTXOD,1,ELEC,2
LF15AOYT,LFOFFD,NULL,CORE,NULL
LF15AOYT,LFXLAW,NULL,CORE,NULL
LF15AOYT,LFKAZX,0,ELEC,7
LF15AOYT,LFSBJJ,3,ELEC,4
LF15AOYT,LFLFPM,3,ELEC,5
LF15AOYT,QQELSA,0,ELEC,8
LF15AOYT,TJPIKQ,0,ELEC,6
LF15AOYT,TJPYYJ,1,ELEC,1
LF15AOYT,TJGDMF,1,ELEC,3
LF15AOYT,TJZMSI,1,ELEC,2
LF15TPZB,LFVJPA,0,ELEC,4
LF15TPZB,LFSBJJ,0,ELEC,1
LF15TPZB,XMAUVI,0,ELEC,5
LF15TPZB,QQIBYU,0,ELEC,7
LF15TPZB,DNWTSM,0,ELEC,3
LF15TPZB,TJPYYJ,0,ELEC,2
LF15VQIH,PGLSBR,3,ELEC,8
LF15VQIH,LFVJPA,2,ELEC,6
LF15VQIH,LFSBJJ,2,ELEC,4
LF15VQIH,LFPDGV,2,ELEC,5
LF15VQIH,DSAAFM,4,ELEC,12
LF15VQIH,DSAFYI,4,ELEC,10
LF15VQIH,SFQBNI,3,ELEC,7
LF15VQIH,DNJEXJ,0,ELEC,16
LF15VQIH,DNSVRR,0,ELEC,15
LF15VQIH,TCPHOV,4,ELEC,11
LF15VQIH,DDKVSX,0,ELEC,14
LF15VQIH,DDUUCC,3,ELEC,9
LF15VQIH,TJPYYJ,1,ELEC,1
LF15VQIH,TJGDMF,1,ELEC,3
LF15VQIH,TJYMUE,5,ELEC,13
LF15VQIH,TJTDRY,1,ELEC,2
LF15XRER,LFTVQD,3,ELEC,8
LF15XRER,LFGYHL,4,ELEC,9
LF15XRER,LFDMJU,5,ELEC,10
LF15XRER,LFTMEY,0,ELEC,11
LF15XRER,QQAJZJ,2,ELEC,5
LF15XRER,QQIBYU,2,ELEC,6
LF15XRER,QQDNHA,2,ELEC,7
LF15XRER,DNNSOC,1,ELEC,3
LF15XRER,DNSVRR,1,ELEC,4
LF15XRER,DNNRZI,1,ELEC,1
LF15XRER,DNTXOD,1,ELEC,2
LF15YLJJ,LFGYHL,4,ELEC,12
LF15YLJJ,LFHZJW,3,ELEC,11
LF15YLJJ,LFBMNW,5,ELEC,13
LF15YLJJ,LFYNDN,2,ELEC,9
LF15YLJJ,DNNSOC,1,ELEC,5
LF15YLJJ,DNJEXJ,1,ELEC,4
LF15YLJJ,DNSVRR,1,ELEC,1
LF15YLJJ,DNWTSM,1,ELEC,3
LF15YLJJ,DNHKAQ,1,ELEC,8
LF15YLJJ,DNIMNG,1,ELEC,7
LF15YLJJ,DNOENI,1,ELEC,2
LF15YLJJ,DNPELC,1,ELEC,6
LF15YLJJ,TCJTUZ,5,ELEC,10
LF15KURV,PGLSBR,3,ELEC,8
LF15KURV,LFVJPA,4,ELEC,11
LF15KURV,LFSBJJ,4,ELEC,9
LF15KURV,LFPDGV,4,ELEC,10
LF15KURV,DSAFYI,2,ELEC,4
LF15KURV,SFQBNI,3,ELEC,6
LF15KURV,DNJEXJ,0,ELEC,15
LF15KURV,DNSVRR,0,ELEC,14
LF15KURV,TCPHOV,2,ELEC,5
LF15KURV,DDKVSX,0,ELEC,13
LF15KURV,DDUUCC,3,ELEC,7
LF15KURV,TJPYYJ,1,ELEC,1
LF15KURV,TJGDMF,1,ELEC,3
LF15KURV,TJYMUE,5,ELEC,12
LF15KURV,TJTDRY,1,ELEC,2
LF15YXXY,PGMRBA,NULL,CORE,NULL
LF15YXXY,LFBTLY,2,ELEC,2
LF15YXXY,LFHZJW,3,ELEC,3
LF15YXXY,LFHIZL,5,ELEC,1
LF15WVVU,LFRDXJ,NULL,CORE,NULL
LF15WVVU,LFGYHL,4,ELEC,4
LF15WVVU,LFDMJU,2,ELEC,7
LF15WVVU,LFBXBB,5,ELEC,6
LF15WVVU,QQAJZJ,1,ELEC,2
LF15WVVU,QQIBYU,1,ELEC,1
LF15WVVU,DNNSOC,3,ELEC,5
LF15WVVU,DNSVRR,3,ELEC,3
LF15WVVU,TJZMSI,0,ELEC,8
LF15KQAI,LFORDZ,0,ELEC,4
LF15KQAI,LFBXBB,0,ELEC,17
LF15KQAI,LFHZJW,0,ELEC,2
LF15KQAI,LFXTGG,0,ELEC,5
LF15KQAI,LFBMNW,0,ELEC,16
LF15KQAI,LFSBJJ,0,ELEC,15
LF15KQAI,LFPDGV,0,ELEC,3
LF15KQAI,LFYNDN,0,ELEC,18
LF15KQAI,DNMIGT,0,ELEC,10
LF15KQAI,DNDIKQ,0,ELEC,11
LF15KQAI,DNNSOC,0,ELEC,9
LF15KQAI,DNWTSM,0,ELEC,7
LF15KQAI,DNKXCW,0,ELEC,8
LF15KQAI,DNUBYC,0,ELEC,13
LF15KQAI,DNVUSE,0,ELEC,14
LF15KQAI,DNXTXO,0,ELEC,6
LF15KQAI,DNJNPL,0,ELEC,12
LF15KQAI,DDBVFC,0,ELEC,1
LF15NLPO,LFGYHL,0,ELEC,8
LF15NLPO,LFDMJU,0,ELEC,4
LF15NLPO,LFTMEY,0,ELEC,9
LF15NLPO,LFBXBB,3,ELEC,5
LF15NLPO,QQAJZJ,4,ELEC,10
LF15NLPO,QQIBYU,4,ELEC,11
LF15NLPO,DNNSOC,1,ELEC,3
LF15NLPO,DNNRZI,1,ELEC,1
LF15NLPO,DNTXOD,1,ELEC,2
LF15NLPO,TJPIKQ,3,ELEC,6
LF15NLPO,TJGDMF,0,ELEC,7
LF15XWPP,LFGYHL,4,ELEC,8
LF15XWPP,LFDMJU,3,ELEC,3
LF15XWPP,LFTMEY,1,ELEC,1
LF15XWPP,LFBXBB,2,ELEC,2
LF15XWPP,DNNSOC,5,ELEC,6
LF15XWPP,DNNRZI,5,ELEC,4
LF15XWPP,DNTXOD,5,ELEC,5
LF15XWPP,TJGDMF,0,ELEC,7
LF15EFRH,LFBLGN,NULL,BACKLOG,NULL
LF15EFRH,LFACOO,NULL,CORE,NULL
LF15EFRH,LFOFFD,NULL,CORE,NULL
LF15EFRH,LFXLAW,NULL,CORE,NULL
LF15EFRH,LFXXYW,2,ELEC,2
LF15EFRH,LFGYHL,3,ELEC,1
LF15EFRH,QQAJZJ,1,ELEC,3
LF15EFRH,QQIBYU,1,ELEC,4
LF15EFRH,QQDNHA,1,ELEC,5
LF15EFRH,DNOENI,10,ELEC,50
LF15EFRH,DNKCVN,4,ELEC,7
LF15EFRH,LTHBIQ,5,ELEC,8
LF15VBAI,LFGYHL,3,ELEC,4
LF15VBAI,LFPMFX,2,ELEC,8
LF15VBAI,LFDMJU,5,ELEC,5
LF15VBAI,LFBXBB,5,ELEC,6
LF15VBAI,QQAJZJ,1,ELEC,1
LF15VBAI,QQIBYU,1,ELEC,2
LF15VBAI,QQDNHA,1,ELEC,3
LF15VBAI,TJGDMF,4,ELEC,7
LF15OWOW,LFRBZC,0,ELEC,3
LF15OWOW,LFHZJW,0,ELEC,6
LF15OWOW,LFSBJJ,0,ELEC,4
LF15OWOW,LFHIZL,0,ELEC,5
LF15OWOW,QQDNHA,0,ELEC,7
LF15OWOW,DNNSOC,4,ELEC,1
LF15OWOW,DNNRZI,4,ELEC,2
LF15ZCRL,LFRDXJ,NULL,CORE,NULL
LF15ZCRL,LFBMNG,NULL,CORE,NULL
LF15ZCRL,LFBLGN,NULL,CORE,NULL
LF15ZCRL,LFOFFD,NULL,CORE,NULL
LF15ZCRL,LFBXBB,2,ELEC,6
LF15ZCRL,LFQPIS,3,ELEC,11
LF15ZCRL,LFSBJJ,5,ELEC,10
LF15ZCRL,LFFUAL,3,ELEC,12
LF15ZCRL,DNNRZI,1,ELEC,3
LF15ZCRL,DNTXOD,1,ELEC,4
LF15ZCRL,DNKXCW,1,ELEC,1
LF15ZCRL,DNXTXO,1,ELEC,2
LF15ZCRL,TJPIKQ,2,ELEC,5
LF15ZCRL,TJPYYJ,4,ELEC,9
LF15ZCRL,TJGDMF,4,ELEC,8
LF15ZCRL,TJTDRY,4,ELEC,7
LF15YCGL,LFGYHL,2,ELEC,5
LF15YCGL,LFDMJU,5,ELEC,6
LF15YCGL,LFBXBB,3,ELEC,12
LF15YCGL,QQELSA,1,ELEC,4
LF15YCGL,QQAJZJ,1,ELEC,1
LF15YCGL,QQIBYU,1,ELEC,2
LF15YCGL,QQDNHA,1,ELEC,3
LF15YCGL,DNNRZI,0,ELEC,7
LF15YCGL,DNTXOD,0,ELEC,8
LF15YCGL,DNOENI,0,ELEC,9
LF15YCGL,TJGDMF,4,ELEC,10
LF15YCGL,TJTDRY,4,ELEC,11
LF15VSIH,PGLSBR,1,ELEC,9
LF15VSIH,LFOFFD,NULL,CORE,NULL
LF15VSIH,LFBMSL,3,ELEC,4
